"TOA5","CR10XPBXE 3195","","","","","","TFE_Sation1"
"TIMESTAMP","RECORD","A211_AVG","B279_AVG","A210_AVG"
"TS","RN","","",""
"","","","",""
"2023-06-06 12:15:00",939,-2.917,-1.835,0.022
"2023-06-06 12:30:00",940,-2.711,-1.802,0.027
"2023-06-06 12:45:00",941,-2.67,-1.664,0.027
"2023-06-06 13:00:00",942,-2.76,-1.458,0.022
"2023-06-06 13:15:00",943,-2.719,-1.401,0.025
"2023-06-06 13:30:00",944,-2.686,-1.329,0.033
"2023-06-06 13:45:00",945,-2.692,-1.244,0.025
"2023-06-06 14:00:00",946,-2.716,-1.123,0.025
"2023-06-06 14:15:00",947,-2.719,-1.046,0.025
"2023-06-06 14:30:00",948,-2.683,-1.016,0.025
"2023-06-06 14:45:00",949,-2.642,-0.882,0.027
"2023-06-06 15:00:00",950,-2.664,-1.228,0.025
"2023-06-06 15:15:00",951,-2.648,1.848,0.016
"2023-06-06 15:30:00",952,-2.661,2.071,0.025
"2023-06-06 15:45:00",953,-2.719,2.807,0.03
"2023-06-06 16:00:00",954,-2.758,1.865,0.022
"2023-06-06 16:15:00",955,-2.785,1.049,0.025
"2023-06-06 16:30:00",956,-2.799,0.319,0.03
"2023-06-06 16:45:00",957,-2.826,-0.816,0.025
"2023-06-06 17:00:00",958,-2.821,-1.368,0.025
"2023-06-06 17:15:00",959,-2.81,-1.379,0.027
"2023-06-06 17:30:00",960,-2.848,-1.357,0.025
"2023-06-06 17:45:00",961,-2.9,-1.362,0.019
"2023-06-06 18:00:00",962,-2.947,-1.376,0.025
"2023-06-06 18:15:00",963,-3.06,-1.395,0.025
"2023-06-06 18:30:00",964,-3.12,-1.401,0.025
"2023-06-06 18:45:00",965,-3.128,-1.412,0.022
"2023-06-06 19:00:00",966,-3.145,-1.428,0.022
"2023-06-06 19:15:00",967,-3.153,-1.45,0.025
"2023-06-06 19:30:00",968,-3.15,-1.456,0.019
"2023-06-06 19:45:00",969,-3.142,-1.469,0.019
"2023-06-06 20:00:00",970,-3.126,-1.486,0.025
"2023-06-06 20:15:00",971,-3.131,-1.491,0.022
"2023-06-06 20:30:00",972,-3.134,-1.505,0.025
"2023-06-06 20:45:00",973,-3.139,-1.502,0.025
"2023-06-06 21:00:00",974,-3.169,-1.53,0.025
"2023-06-06 21:15:00",975,-3.178,-1.555,0.022
"2023-06-06 21:30:00",976,-3.183,-1.566,0.025
"2023-06-06 21:45:00",977,-3.186,-1.574,0.022
"2023-06-06 22:00:00",978,-3.183,-1.588,0.025
"2023-06-06 22:15:00",979,-3.183,-1.601,0.027
"2023-06-06 22:30:00",980,-3.197,-1.621,0.022
"2023-06-06 22:45:00",981,-3.192,-1.634,0.025
"2023-06-06 23:00:00",982,-3.186,-1.645,0.025
"2023-06-06 23:15:00",983,-3.189,-1.662,0.027
"2023-06-06 23:30:00",984,-3.189,-1.648,0.025
"2023-06-06 23:45:00",985,-3.195,-1.64,0.022
"2023-06-07 00:00:00",986,-3.192,-1.64,0.016
"2023-06-07 00:15:00",987,-3.186,-1.648,0.03
"2023-06-07 00:30:00",988,-3.192,-1.654,0.019
"2023-06-07 00:45:00",989,-3.194,-1.645,0.027
"2023-06-07 01:00:00",990,-3.195,-1.64,0.022
"2023-06-07 01:15:00",991,-3.192,-1.64,0.016
"2023-06-07 01:30:00",992,-3.197,-1.799,0.022
"2023-06-07 01:45:00",993,-3.192,-1.92,0.019
"2023-06-07 02:00:00",994,-3.197,-1.769,0.027
"2023-06-07 02:15:00",995,-3.195,-1.393,0.027
"2023-06-07 02:30:00",996,-3.186,-0.821,0.038
"2023-06-07 02:45:00",997,-3.192,0.632,0.03
"2023-06-07 03:00:00",998,-3.195,0.67,0.041
"2023-06-07 03:15:00",999,-3.192,0.533,0.047
"2023-06-07 03:30:00",1000,-3.192,0.566,0.041
"2023-06-07 03:45:00",1001,-3.195,0.555,0.033
"2023-06-07 04:00:00",1002,-3.197,0.525,0.03
"2023-06-07 04:15:00",1003,-3.195,0.445,0.038
"2023-06-07 04:30:00",1004,-3.192,0.472,0.019
"2023-06-07 04:45:00",1005,-3.192,0.497,0.036
"2023-06-07 05:00:00",1006,-3.195,0.492,0.036
"2023-06-07 05:15:00",1007,-3.195,0.453,0.036
"2023-06-07 05:30:00",1008,-3.197,0.415,0.036
"2023-06-07 05:45:00",1009,-3.187,0.341,0.038
"2023-06-07 06:00:00",1010,-3.192,0.33,0.038
"2023-06-07 06:15:00",1011,-3.184,0.294,0.033
"2023-06-07 06:30:00",1012,-3.192,0.283,0.036
"2023-06-07 06:45:00",1013,-3.195,0.316,0.038
"2023-06-07 07:00:00",1014,-3.192,0.363,0.03
"2023-06-07 07:15:00",1015,-3.189,0.341,0.03
"2023-06-07 07:30:00",1016,-3.189,0.401,0.033
"2023-06-07 07:45:00",1017,-3.195,0.549,0.036
"2023-06-07 08:00:00",1018,-3.189,0.412,0.041
"2023-06-07 08:15:00",1019,-3.189,0.461,0.027
"2023-06-07 08:30:00",1020,-3.184,0.431,0.03
"2023-06-07 08:45:00",1021,-3.181,0.423,0.038
"2023-06-07 09:00:00",1022,-3.175,0.401,0.03
"2023-06-07 09:15:00",1023,-3.17,0.36,0.03
"2023-06-07 09:30:00",1024,-3.175,0.346,0.025
"2023-06-07 09:45:00",1025,-3.178,0.327,0.027
"2023-06-07 10:00:00",1026,-3.172,0.308,0.027
"2023-06-07 10:15:00",1027,-3.181,0.291,0.027
"2023-06-07 10:30:00",1028,-3.167,0.291,0.025
"2023-06-07 10:45:00",1029,-3.178,0.332,0.027
"2023-06-07 11:00:00",1030,-3.17,0.401,0.027
"2023-06-07 11:15:00",1031,-3.172,0.434,0.027
"2023-06-07 11:30:00",1032,-3.164,0.431,0.027
"2023-06-07 11:45:00",1033,-3.164,0.437,0.025
"2023-06-07 12:00:00",1034,-3.156,0.5,0.033
"2023-06-07 12:15:00",1035,-3.159,0.541,0.03
"2023-06-07 12:30:00",1036,-3.153,0.599,0.025
"2023-06-07 12:45:00",1037,-3.123,0.78,0.025
"2023-06-07 13:00:00",1038,-3.095,0.832,0.019
"2023-06-07 13:15:00",1039,-3.087,0.893,0.014
"2023-06-07 13:30:00",1040,-3.082,0.926,0.019
"2023-06-07 13:45:00",1041,-3.084,0.978,0.03
"2023-06-07 14:00:00",1042,-3.082,1.101,0.03
"2023-06-07 14:15:00",1043,-3.051,1.11,0.027
"2023-06-07 14:30:00",1044,-3.071,1.104,0.027
"2023-06-07 14:45:00",1045,-3.082,1.132,0.025
"2023-06-07 15:00:00",1046,-3.065,1.17,0.022
"2023-06-07 15:15:00",1047,-3.013,1.195,0.027
"2023-06-07 15:30:00",1048,-2.994,1.23,0.036
"2023-06-07 15:45:00",1049,-2.994,1.258,0.025
"2023-06-07 16:00:00",1050,-2.975,1.288,0.025
"2023-06-07 16:15:00",1051,-2.964,1.305,0.027
"2023-06-07 16:30:00",1052,-2.95,1.307,0.027
"2023-06-07 16:45:00",1053,-2.936,1.291,0.027
"2023-06-07 17:00:00",1054,-2.947,1.285,0.025
"2023-06-07 17:15:00",1055,-2.958,1.239,0.03
"2023-06-07 17:30:00",1056,-2.964,1.079,0.027
"2023-06-07 17:45:00",1057,-2.999,1.008,0.025
"2023-06-07 18:00:00",1058,-3.024,0.909,0.027
"2023-06-07 18:15:00",1059,-3.038,0.805,0.025
"2023-06-07 18:30:00",1060,-3.051,0.722,0.022
"2023-06-07 18:45:00",1061,-3.079,0.599,0.022
"2023-06-07 19:00:00",1062,-3.073,0.612,0.03
"2023-06-07 19:15:00",1063,-3.082,0.574,0.027
"2023-06-07 19:30:00",1064,-3.087,0.558,0.025
"2023-06-07 19:45:00",1065,-3.084,0.632,0.025
"2023-06-07 20:00:00",1066,-3.109,0.445,0.025
"2023-06-07 20:15:00",1067,-3.134,-0.17,0.025
"2023-06-07 20:30:00",1068,-3.139,-0.154,0.027
"2023-06-07 20:45:00",1069,-3.156,-0.14,0.025
"2023-06-07 21:00:00",1070,-3.156,-0.146,0.027
"2023-06-07 21:15:00",1071,-3.167,0.228,0.025
"2023-06-07 21:30:00",1072,-3.194,2.354,0.025
"2023-06-07 21:45:00",1073,-3.192,3.474,0.025
"2023-06-07 22:00:00",1074,-3.194,2.887,0.022
"2023-06-07 22:15:00",1075,-3.189,3.096,0.027
"2023-06-07 22:30:00",1076,-3.181,5.235,0.019
"2023-06-07 22:45:00",1077,-3.186,7.776,0.022
"2023-06-07 23:00:00",1078,-3.183,9.17,0.019
"2023-06-07 23:15:00",1079,-3.186,9.51,0.022
"2023-06-07 23:30:00",1080,-3.192,10.14,0.025
"2023-06-07 23:45:00",1081,-3.189,10.52,0.019
"2023-06-08 00:00:00",1082,-3.181,8.64,0.025
"2023-06-08 00:15:00",1083,-3.194,6.125,0.019
"2023-06-08 00:30:00",1084,-3.192,4.953,0.022
"2023-06-08 00:45:00",1085,-3.189,4.631,0.022
"2023-06-08 01:00:00",1086,-3.192,5.466,0.03
"2023-06-08 01:15:00",1087,-3.181,6.589,0.022
"2023-06-08 01:30:00",1088,-3.178,7.746,0.022
"2023-06-08 01:45:00",1089,-3.192,8.8,0.022
"2023-06-08 02:00:00",1090,-3.184,9.23,0.027
"2023-06-08 02:15:00",1091,-3.181,9.69,0.019
"2023-06-08 02:30:00",1092,-3.181,10.36,0.022
"2023-06-08 02:45:00",1093,-3.183,11.26,0.027
"2023-06-08 03:00:00",1094,-3.178,11.79,0.025
"2023-06-08 03:15:00",1095,-3.173,12.32,0.025
"2023-06-08 03:30:00",1096,-3.173,13.25,0.022
"2023-06-08 03:45:00",1097,-3.175,14.29,0.03
"2023-06-08 04:00:00",1098,-3.181,16.82,0.03
"2023-06-08 04:15:00",1099,-3.186,17.36,0.036
"2023-06-08 04:30:00",1100,-3.175,18.33,0.033
"2023-06-08 04:45:00",1101,-3.186,17.78,0.03
"2023-06-08 05:00:00",1102,-3.176,18.12,0.03
"2023-06-08 05:15:00",1103,-3.178,15.37,0.022
"2023-06-08 05:30:00",1104,-3.186,16.19,0.03
"2023-06-08 05:45:00",1105,-3.189,18.28,0.03
"2023-06-08 06:00:00",1106,-3.178,19.46,0.033
"2023-06-08 06:15:00",1107,-3.186,19.57,0.022
"2023-06-08 06:30:00",1108,-3.184,18.34,0.03
"2023-06-08 06:45:00",1109,-3.184,19.27,0.03
"2023-06-08 07:00:00",1110,-3.186,19.39,0.033
"2023-06-08 07:15:00",1111,-3.178,18.6,0.027
"2023-06-08 07:30:00",1112,-3.178,18.87,0.033
"2023-06-08 07:45:00",1113,-3.178,19.71,0.022
"2023-06-08 08:00:00",1114,-3.175,20.05,0.033
"2023-06-08 08:15:00",1115,-3.173,20.54,0.036
"2023-06-08 08:30:00",1116,-3.181,20.54,0.03
"2023-06-08 08:45:00",1117,-3.172,20.7,0.033
"2023-06-08 09:00:00",1118,-3.17,20.69,0.03
"2023-06-08 09:15:00",1119,-3.162,20.72,0.033
"2023-06-08 09:30:00",1120,-3.162,20.76,0.033
"2023-06-08 09:45:00",1121,-3.159,20.78,0.036
"2023-06-08 10:00:00",1122,-3.159,20.81,0.041
"2023-06-08 10:15:00",1123,-3.156,20.92,0.036
"2023-06-08 10:30:00",1124,-3.148,21.03,0.041
"2023-06-08 10:45:00",1125,-3.148,21,0.041
"2023-06-08 11:00:00",1126,-3.123,21.23,0.041
"2023-06-08 11:15:00",1127,-3.112,21.3,0.047
"2023-06-08 11:30:00",1128,-3.073,21.54,0.033
"2023-06-08 11:45:00",1129,-3.01,21.42,0.041
"2023-06-08 12:00:00",1130,-2.972,21.41,0.036
"2023-06-08 12:15:00",1131,-2.942,21.38,0.044
"2023-06-08 12:30:00",1132,-2.931,21.47,0.044
"2023-06-08 12:45:00",1133,-2.878,21.6,0.044
"2023-06-08 13:00:00",1134,-2.829,21.65,0.044
"2023-06-08 13:15:00",1135,-2.769,21.65,0.038
"2023-06-08 13:30:00",1136,-2.738,21.58,0.03
"2023-06-08 13:45:00",1137,-2.774,21.46,0.033
"2023-06-08 14:00:00",1138,-2.821,21.29,0.036
"2023-06-08 14:15:00",1139,-2.782,21.04,0.041
"2023-06-08 14:30:00",1140,-2.788,21.09,0.033
"2023-06-08 14:45:00",1141,-2.78,21.07,0.036
"2023-06-08 15:00:00",1142,-2.758,21.04,0.038
"2023-06-08 15:15:00",1143,-2.752,21,0.03
"2023-06-08 15:30:00",1144,-2.722,20.86,0.033
"2023-06-08 15:45:00",1145,-2.708,20.77,0.038
"2023-06-08 16:00:00",1146,-2.722,20.54,0.027
"2023-06-08 16:15:00",1147,-2.716,20.04,0.03
"2023-06-08 16:30:00",1148,-2.727,19.98,0.03
"2023-06-08 16:45:00",1149,-2.716,20.07,0.03
"2023-06-08 17:00:00",1150,-2.744,20.12,0.03
"2023-06-08 17:15:00",1151,-2.799,20.08,0.03
"2023-06-08 17:30:00",1152,-2.859,20.09,0.03
"2023-06-08 17:45:00",1153,-2.884,20.07,0.033
"2023-06-08 18:00:00",1154,-2.881,20.06,0.03
"2023-06-08 18:15:00",1155,-2.911,20.01,0.027
"2023-06-08 18:30:00",1156,-2.986,20.02,0.027
"2023-06-08 18:45:00",1157,-3.06,20,0.016
"2023-06-08 19:00:00",1158,-3.109,20.08,0.022
"2023-06-08 19:15:00",1159,-3.145,20.03,0.022
"2023-06-08 19:30:00",1160,-3.159,20.08,0.027
"2023-06-08 19:45:00",1161,-3.164,19.95,0.025
"2023-06-08 20:00:00",1162,-3.161,19.95,0.025
"2023-06-08 20:15:00",1163,-3.156,19.92,0.014
"2023-06-08 20:30:00",1164,-3.159,19.93,0.027
"2023-06-08 20:45:00",1165,-3.159,19.93,0.019
"2023-06-08 21:00:00",1166,-3.159,19.9,0.019
"2023-06-08 21:15:00",1167,-3.164,19.88,0.027
"2023-06-08 21:30:00",1168,-3.164,19.87,0.016
"2023-06-08 21:45:00",1169,-3.161,19.87,0.022
"2023-06-08 22:00:00",1170,-3.164,19.89,0.027
"2023-06-08 22:15:00",1171,-3.164,19.82,0.027
"2023-06-08 22:30:00",1172,-3.164,19.79,0.019
"2023-06-08 22:45:00",1173,-3.167,19.75,0.019
"2023-06-08 23:00:00",1174,-3.17,19.76,0.022
"2023-06-08 23:15:00",1175,-3.167,19.67,0.025
"2023-06-08 23:30:00",1176,-3.161,19.66,0.019
"2023-06-09 02:30:00",1177,-3.161,18.04,0.033
"2023-06-09 02:45:00",1178,-3.164,18.03,0.03
"2023-06-09 03:00:00",1179,-3.164,18.11,0.027
"2023-06-09 03:15:00",1180,-3.156,16.74,0.033
"2023-06-09 03:30:00",1181,-3.164,17.88,0.027
"2023-06-09 03:45:00",1182,-3.159,18.11,0.033
"2023-06-09 04:00:00",1183,-3.159,17.33,0.033
"2023-06-09 04:15:00",1184,-3.153,18.27,0.027
"2023-06-09 04:30:00",1185,-3.156,16.67,0.022
"2023-06-09 04:45:00",1186,-3.159,16.52,0.016
"2023-06-09 05:00:00",1187,-3.164,16.45,0.019
"2023-06-09 05:15:00",1188,-3.162,17.41,0.019
"2023-06-09 05:30:00",1189,-3.159,17.51,0.022
"2023-06-09 05:45:00",1190,-3.162,17.32,0.025
"2023-06-09 06:00:00",1191,-3.159,17.26,0.036
"2023-06-09 18:45:00",1192,-2.95,-0.058,0.016
"2023-06-09 19:00:00",1193,-2.98,-0.159,0.016
"2023-06-09 19:15:00",1194,-3.002,-0.299,0.016
"2023-06-09 19:30:00",1195,-3.024,-0.42,0.016
"2023-06-09 19:45:00",1196,-3.06,-0.478,0.014
"2023-06-09 20:00:00",1197,-3.071,-0.569,0.019
"2023-06-09 20:15:00",1198,-3.087,-0.637,0.016
"2023-06-09 20:30:00",1199,-3.118,-0.695,0.022
"2023-06-09 20:45:00",1200,-3.128,-0.75,0.011
"2023-06-09 21:00:00",1201,-3.131,-0.821,0.014
"2023-06-09 21:15:00",1202,-3.142,-0.86,0.019
"2023-06-09 21:30:00",1203,-3.15,-0.915,0.016
"2023-06-09 21:45:00",1204,-3.142,-0.981,0.025
"2023-06-09 22:00:00",1205,-3.15,-1.011,0.019
"2023-06-09 22:15:00",1206,-3.153,-1.03,0.016
"2023-06-09 22:30:00",1207,-3.15,-1.052,0.011
"2023-06-09 22:45:00",1208,-3.153,-1.088,0.014
"2023-06-09 23:00:00",1209,-3.151,-1.123,0.019
"2023-06-09 23:15:00",1210,-3.151,-1.156,0.014
"2023-06-09 23:30:00",1211,-3.148,-1.189,0.025
"2023-06-10 19:00:00",1212,-3.11,-0.97,0.016
"2023-06-10 19:15:00",1213,-3.123,-0.959,0.014
"2023-06-10 19:30:00",1214,-3.134,-0.956,0.011
"2023-06-10 19:45:00",1215,-3.129,-0.972,0.016
"2023-06-10 20:00:00",1216,-3.137,-0.964,0.016
"2023-06-10 20:15:00",1217,-3.137,-0.967,0.014
"2023-06-10 20:30:00",1218,-3.142,-0.967,0.019
"2023-06-10 20:45:00",1219,-3.137,-0.964,0.016
"2023-06-10 21:00:00",1220,-3.134,-0.967,0.022
"2023-06-10 21:15:00",1221,-3.14,-0.967,0.014
"2023-06-10 21:30:00",1222,-3.145,-0.97,0.016
"2023-06-10 21:45:00",1223,-3.137,-0.964,0.022
"2023-06-10 22:00:00",1224,-3.145,-0.967,0.016
"2023-06-10 22:15:00",1225,-3.148,-0.956,0.016
"2023-06-10 22:30:00",1226,-3.145,-0.953,0.022
"2023-06-10 22:45:00",1227,-3.151,-0.953,0.019
"2023-06-10 23:00:00",1228,-3.153,-0.945,0.019
"2023-06-10 23:15:00",1229,-3.148,-0.931,0.014
"2023-06-10 23:30:00",1230,-3.156,-0.928,0.019
"2023-06-10 23:45:00",1231,-3.156,-0.915,0.019
"2023-06-11 18:45:00",1232,-2.753,-0.239,0.008
"2023-06-11 19:00:00",1233,-2.821,-0.264,0.008
"2023-06-11 19:15:00",1234,-2.893,-0.343,0.003
"2023-06-11 19:30:00",1235,-2.947,-0.324,0.003
"2023-06-11 19:45:00",1236,-2.986,-0.33,0.003
"2023-06-11 20:00:00",1237,-3.005,-0.327,0.003
"2023-06-11 20:15:00",1238,-3.019,-0.33,0.005
"2023-06-11 20:30:00",1239,-3.038,-0.321,0.008
"2023-06-11 20:45:00",1240,-3.052,-0.308,0.011
"2023-06-11 21:00:00",1241,-3.06,-0.308,0
"2023-06-11 21:15:00",1242,-3.085,-0.299,0.008
"2023-06-11 21:30:00",1243,-3.079,-0.288,0.005
"2023-06-11 21:45:00",1244,-3.101,-0.302,0.005
"2023-06-11 22:00:00",1245,-3.101,-0.297,0.011
"2023-06-11 22:15:00",1246,-3.129,-0.187,0.011
"2023-06-11 22:30:00",1247,-3.123,-0.195,0.003
"2023-06-11 22:45:00",1248,-3.134,-0.22,0.005
"2023-06-11 23:00:00",1249,-3.131,-0.261,0.003
"2023-06-11 23:15:00",1250,-3.137,-0.275,0.008
"2023-06-11 23:30:00",1251,-3.14,-0.335,0.005
"2023-06-12 03:30:00",1252,-3.124,-0.268,0.012
"2023-06-12 03:45:00",1253,-3.105,-0.135,0.011
"2023-06-12 04:00:00",1254,-3.107,-0.082,0.014
"2023-06-12 04:15:00",1255,-3.093,-0.055,0.014
"2023-06-12 04:30:00",1256,-3.096,0.022,0.014
"2023-06-12 04:45:00",1257,-3.096,0.044,0.016
"2023-06-12 05:00:00",1258,-3.093,0.091,0.016
"2023-06-12 05:15:00",1259,-3.099,0.113,0.019
"2023-06-12 05:30:00",1260,-3.096,0.148,0.011
"2023-06-12 05:45:00",1261,-3.101,0.195,0.014
"2023-06-12 06:00:00",1262,-3.098,0.162,0.022
"2023-06-12 18:45:00",1263,-2.819,-0.445,0
"2023-06-12 19:00:00",1264,-2.86,-0.448,0
"2023-06-12 19:15:00",1265,-2.915,-0.423,0.005
"2023-06-12 19:30:00",1266,-2.942,-0.407,0.005
"2023-06-12 19:45:00",1267,-2.994,-0.404,0.005
"2023-06-12 20:00:00",1268,-3.027,-0.39,0.008
"2023-06-12 20:15:00",1269,-3.049,-0.368,0.008
"2023-06-12 20:30:00",1270,-3.06,-0.363,0
"2023-06-12 20:45:00",1271,-3.06,-0.365,0.005
"2023-06-12 21:00:00",1272,-3.074,-0.363,0.003
"2023-06-12 21:15:00",1273,-3.071,-0.357,0.014
"2023-06-12 21:30:00",1274,-3.063,-0.343,0.005
"2023-06-12 21:45:00",1275,-3.074,-0.338,0.005
"2023-06-12 22:00:00",1276,-3.079,-0.349,0.008
"2023-06-12 22:15:00",1277,-3.082,-0.365,0.008
"2023-06-12 22:30:00",1278,-3.082,-0.365,0.003
"2023-06-12 22:45:00",1279,-3.085,-0.371,0.008
"2023-06-12 23:00:00",1280,-3.088,-0.376,0.005
"2023-06-12 23:15:00",1281,-3.088,-0.379,0
"2023-06-12 23:30:00",1282,-3.085,-0.382,0
"2023-06-13 12:45:00",1283,-2.893,-0.556,0
"2023-06-13 13:00:00",1284,-2.868,-0.519,0
"2023-06-13 13:15:00",1285,-2.794,-0.481,-0.003
"2023-06-13 13:30:00",1286,-2.692,-0.445,-0.005
"2023-06-13 13:45:00",1287,-2.618,-0.382,0
"2023-06-13 14:00:00",1288,-2.538,-0.319,0.003
"2023-06-13 14:15:00",1289,-2.447,-0.33,0.005
"2023-06-13 14:30:00",1290,-2.376,-0.352,0.005
"2023-06-13 14:45:00",1291,-2.368,-0.368,0.008
"2023-06-13 15:00:00",1292,-2.365,-0.332,0.008
"2023-06-13 15:15:00",1293,-2.337,-0.302,-0.003
"2023-06-13 15:30:00",1294,-2.324,-0.316,0.005
"2023-06-13 15:45:00",1295,-2.337,-0.338,0.014
"2023-06-13 16:00:00",1296,-2.359,-0.368,0.005
"2023-06-13 16:15:00",1297,-2.403,-0.376,0.008
"2023-06-13 16:30:00",1298,-2.401,-0.453,0.003
"2023-06-13 16:45:00",1299,-2.381,-0.519,0.014
"2023-06-13 17:00:00",1300,-2.42,-0.566,0.008
"2023-06-13 17:15:00",1301,-2.458,-0.623,0.003
"2023-06-13 17:30:00",1302,-2.489,-0.689,0.005
"2023-06-13 17:45:00",1303,-2.502,-0.758,0.008
"2023-06-13 18:00:00",1304,-2.535,-0.816,0
"2023-06-13 18:15:00",1305,-2.568,-0.89,0.008
"2023-06-13 18:30:00",1306,-2.615,-0.863,0.008
"2023-06-13 18:45:00",1307,-2.662,-0.917,0.005
"2023-06-13 19:00:00",1308,-2.706,-0.989,0.003
"2023-06-13 19:15:00",1309,-2.76,-1.022,0.008
"2023-06-13 19:30:00",1310,-2.807,-1.063,0.003
"2023-06-13 19:45:00",1311,-2.848,-1.101,0.005
"2023-06-13 20:00:00",1312,-2.887,-1.14,0.008
"2023-06-13 20:15:00",1313,-2.909,-1.195,0.019
"2023-06-13 20:30:00",1314,-2.934,-1.258,0.019
"2023-06-13 20:45:00",1315,-2.947,-1.277,0.019
"2023-06-13 21:00:00",1316,-2.991,-1.308,0.011
"2023-06-13 21:15:00",1317,-3.043,-1.338,0.014
"2023-06-13 21:30:00",1318,-3.079,-1.409,0.014
"2023-06-13 21:45:00",1319,-3.087,-1.45,0.005
"2023-06-13 22:00:00",1320,-3.09,-1.494,0.014
"2023-06-13 22:15:00",1321,-3.082,-1.53,0.014
"2023-06-13 22:30:00",1322,-3.079,-1.538,0.014
"2023-06-13 22:45:00",1323,-3.082,-1.544,0.008
"2023-06-13 23:00:00",1324,-3.093,-1.549,0.008
"2023-06-13 23:15:00",1325,-3.088,-1.56,0.016
"2023-06-13 23:30:00",1326,-3.088,-1.574,0.014
"2023-06-13 23:45:00",1327,-3.096,-1.552,0.014
"2023-06-14 00:00:00",1328,-3.093,-1.558,0.019
"2023-06-14 00:15:00",1329,-3.087,-1.555,0.011
"2023-06-14 00:30:00",1330,-3.096,-1.577,0.003
"2023-06-14 00:45:00",1331,-3.096,-1.629,0.014
"2023-06-14 01:00:00",1332,-3.101,-1.632,0.011
"2023-06-14 01:15:00",1333,-3.088,-1.698,0.008
"2023-06-14 01:30:00",1334,-3.099,-1.634,0.011
"2023-06-14 01:45:00",1335,-3.099,-1.689,0.014
"2023-06-14 02:00:00",1336,-3.104,-1.692,0.016
"2023-06-14 02:15:00",1337,-3.096,-1.72,0.008
"2023-06-14 02:30:00",1338,-3.099,-1.739,0.016
"2023-06-14 02:45:00",1339,-3.104,-1.769,0.011
"2023-06-14 03:00:00",1340,-3.107,-1.769,0.008
"2023-06-14 03:15:00",1341,-3.107,-1.791,0.014
"2023-06-14 03:30:00",1342,-3.107,-1.827,0.005
"2023-06-14 03:45:00",1343,-3.101,-1.857,0.008
"2023-06-14 04:00:00",1344,-3.099,-1.86,0.014
"2023-06-14 04:15:00",1345,-3.104,-1.893,0.014
"2023-06-14 04:30:00",1346,-3.101,-1.868,0.008
"2023-06-14 04:45:00",1347,-3.093,-1.857,0.014
"2023-06-14 05:00:00",1348,-3.09,-1.86,0.008
"2023-06-14 05:15:00",1349,-3.085,-1.901,0.011
"2023-06-14 05:30:00",1350,-3.096,-1.901,0.016
"2023-06-14 05:45:00",1351,-3.088,-1.912,0.019
"2023-06-14 06:00:00",1352,-3.082,-1.923,0.011
"2023-06-14 06:15:00",1353,-3.085,-1.928,0.016
"2023-06-14 06:30:00",1354,-3.077,-1.923,0.011
"2023-06-14 06:45:00",1355,-3.077,-1.934,0.016
"2023-06-14 07:00:00",1356,-3.068,-1.959,0.008
"2023-06-14 07:15:00",1357,-3.071,-1.928,0.014
"2023-06-14 07:30:00",1358,-3.066,-1.912,0.011
"2023-06-14 07:45:00",1359,-3.071,-1.915,0.005
"2023-06-14 08:00:00",1360,-3.074,-1.923,0.019
"2023-06-14 08:15:00",1361,-3.071,-1.926,0.011
"2023-06-14 08:30:00",1362,-3.077,-1.934,0.014
"2023-06-14 08:45:00",1363,-3.066,-1.939,0.011
"2023-06-14 09:15:00",1364,-3.068,-1.937,0.011
"2023-06-14 09:30:00",1365,-3.066,-1.95,-0.003
"2023-06-14 09:45:00",1366,-3.071,-1.956,0.003
"2023-06-14 10:00:00",1367,-3.074,-1.964,0.005
"2023-06-14 10:15:00",1368,-3.063,-1.978,0.027
"2023-06-14 10:30:00",1369,-3.057,-2.005,0.005
"2023-06-14 10:45:00",1370,-3.054,-2.066,0.008
"2023-06-14 11:00:00",1371,-3.052,-2.197,0.011
"2023-06-14 11:15:00",1372,-3.041,-2.458,0.011
"2023-06-14 11:30:00",1373,-3.038,-2.502,0.005
"2023-06-14 11:45:00",1374,-3.032,-2.532,0.005
"2023-06-14 12:00:00",1375,-3.032,-2.519,0.011
"2023-06-14 12:15:00",1376,-3.019,-2.53,0.008
"2023-06-14 12:30:00",1377,-3.013,-2.406,0.008
"2023-06-14 12:45:00",1378,-2.972,-2.557,0.005
"2023-06-14 13:00:00",1379,-2.953,-2.494,0.005
"2023-06-14 13:15:00",1380,-2.914,-2.431,0.008
"2023-06-14 13:30:00",1381,-2.859,-2.453,0.005
"2023-06-14 13:45:00",1382,-2.799,-2.453,0.008
"2023-06-14 14:00:00",1383,-2.714,-3.087,0.005
"2023-06-14 14:15:00",1384,-2.623,-3.755,0.005
"2023-06-14 14:30:00",1385,-2.549,-4.266,0.008
"2023-06-14 14:45:00",1386,-2.486,-4.752,0.003
"2023-06-14 15:00:00",1387,-2.406,-4.947,0
"2023-06-14 15:15:00",1388,-2.362,-4.068,0.005
"2023-06-14 15:30:00",1389,-2.291,-2.129,-0.003
"2023-06-14 15:45:00",1390,-2.335,-2.239,0.005
"2023-06-14 16:00:00",1391,-2.318,-1.942,0.003
"2023-06-14 16:15:00",1392,-2.288,-1.862,0.014
"2023-06-14 16:30:00",1393,-2.255,-2.011,0.011
"2023-06-14 16:45:00",1394,-2.247,-2.2,0.005
"2023-06-14 17:00:00",1395,-2.266,-2.354,0.011
"2023-06-14 17:15:00",1396,-2.337,-2.502,0.011
