"TOA5","CR10XPB_XE1075","","","","","","TFE_WP_Station2"
"TIMESTAMP","RECORD","B289_AVG","B521_AVG","B245_AVG","B105_AVG","B138_AVG","B576_AVG","B133_AVG"
"TS","RN","","","","","","",""
"","","","","","","","",""
"2023-06-22 09:00:00",2463,-8.33,6.53,2.549,2.932,3.021,3.134,3.302
"2023-06-22 09:15:00",2464,-8.15,6.569,2.629,2.988,3.087,3.195,3.371
"2023-06-22 09:30:00",2465,-7.897,6.591,2.731,3.081,3.17,3.272,3.443
"2023-06-22 09:45:00",2466,-7.839,6.638,2.808,3.131,3.214,3.327,3.484
"2023-06-22 10:00:00",2467,-7.8,6.646,2.88,3.197,3.275,3.377,3.54
"2023-06-22 10:15:00",2468,-7.761,6.687,2.949,3.255,3.327,3.415,3.581
"2023-06-22 10:30:00",2469,-7.767,6.739,3.043,3.33,3.385,3.484,3.644
"2023-06-22 10:45:00",2470,-7.775,6.756,3.136,3.415,3.457,3.553,3.708
"2023-06-22 11:00:00",2471,-7.786,6.775,3.178,3.443,3.484,3.573,3.727
"2023-06-22 11:15:00",2472,-7.799,6.819,3.169,3.437,3.473,3.564,3.716
"2023-06-22 11:30:00",2473,-7.782,6.86,3.125,3.404,3.451,3.525,3.691
"2023-06-22 11:45:00",2474,-7.793,6.874,3.103,3.398,3.426,3.517,3.674
"2023-06-22 12:00:00",2475,-7.765,6.898,3.125,3.404,3.429,3.52,3.671
"2023-06-22 12:15:00",2476,-7.751,6.945,3.141,3.417,3.448,3.525,3.68
"2023-06-22 12:30:00",2477,-7.751,7.003,3.086,3.384,3.415,3.489,3.649
"2023-06-22 12:45:00",2478,-7.754,7.045,3.064,3.362,3.384,3.47,3.63
"2023-06-22 13:00:00",2479,-7.724,7.105,3.583,3.812,3.774,3.832,4.044
"2023-06-22 13:15:00",2480,-7.729,7.1,3.398,3.641,3.602,3.649,3.801
"2023-06-22 13:30:00",2481,-7.746,7.089,2.785,3.227,3.202,3.263,3.42
"2023-06-22 13:45:00",2482,-7.751,7.117,2.595,3.075,3.07,3.136,3.299
"2023-06-22 14:00:00",2483,-7.746,7.13,2.559,3.025,3.009,3.095,3.241
"2023-06-22 14:15:00",2484,-7.743,7.213,2.667,3.078,3.067,3.133,3.299
"2023-06-22 14:30:00",2485,-7.724,7.252,2.783,3.155,3.13,3.208,3.36
"2023-06-22 14:45:00",2486,-7.688,7.221,2.722,3.119,3.103,3.169,3.318
"2023-06-22 15:00:00",2487,-7.716,7.208,2.551,3.014,2.99,3.064,3.213
"2023-06-22 15:15:00",2488,-7.812,7.089,2.319,2.871,2.841,2.915,3.078
"2023-06-22 15:30:00",2489,-7.934,6.766,2.076,2.705,2.669,2.741,2.89
"2023-06-22 15:45:00",2490,-7.953,6.78,2.048,2.636,2.614,2.694,2.83
"2023-06-22 16:00:00",2491,-7.945,6.78,2.228,2.691,2.697,2.774,2.937
"2023-06-22 16:15:00",2492,-7.945,6.796,2.432,2.821,2.832,2.91,3.07
"2023-06-22 16:30:00",2493,-7.912,6.81,2.567,2.937,2.929,3.012,3.164
"2023-06-22 16:45:00",2494,-7.878,6.835,2.44,2.871,2.871,2.943,3.103
"2023-06-22 17:00:00",2495,-7.843,6.824,2.208,2.722,2.725,2.81,2.973
"2023-06-22 17:15:00",2496,-7.87,6.802,2.098,2.636,2.656,2.738,2.896
"2023-06-22 17:30:00",2497,-7.928,6.705,2.079,2.603,2.606,2.694,2.86
"2023-06-22 17:45:00",2498,-7.914,6.498,2.062,2.562,2.581,2.669,2.835
"2023-06-22 18:00:00",2499,-7.718,6.429,2.029,2.531,2.542,2.645,2.805
"2023-06-22 18:15:00",2500,-7.497,6.402,2.015,2.495,2.518,2.62,2.777
"2023-06-22 18:30:00",2501,-7.382,6.333,2.048,2.501,2.54,2.628,2.791
"2023-06-22 18:45:00",2502,-7.239,6.295,2.073,2.515,2.554,2.648,2.802
"2023-06-22 19:00:00",2503,-7.162,6.24,2.131,2.532,2.562,2.653,2.816
"2023-06-22 19:15:00",2504,-7.024,6.212,2.156,2.54,2.573,2.656,2.824
"2023-06-22 19:30:00",2505,-6.883,6.184,2.178,2.554,2.598,2.681,2.844
"2023-06-22 19:45:00",2506,-6.762,6.162,2.212,2.581,2.609,2.703,2.863
"2023-06-22 20:00:00",2507,-6.717,6.113,2.236,2.587,2.634,2.725,2.891
"2023-06-22 20:15:00",2508,-6.626,6.124,2.267,2.612,2.648,2.744,2.913
"2023-06-22 20:30:00",2509,-6.624,6.116,2.286,2.631,2.67,2.775,2.932
"2023-06-22 20:45:00",2510,-6.64,6.096,2.317,2.651,2.689,2.791,2.954
"2023-06-22 21:00:00",2511,-6.637,6.088,2.33,2.664,2.714,2.805,2.982
"2023-06-22 21:15:00",2512,-6.613,6.072,2.344,2.681,2.728,2.825,2.996
"2023-06-22 21:30:00",2513,-6.544,6.005,2.344,2.689,2.75,2.849,3.012
"2023-06-22 21:45:00",2514,-6.469,5.989,2.355,2.689,2.747,2.844,3.021
"2023-06-22 22:00:00",2515,-6.372,5.964,2.358,2.7,2.755,2.86,3.034
"2023-06-22 22:15:00",2516,-6.314,5.964,2.344,2.692,2.75,2.86,3.021
"2023-06-22 22:30:00",2517,-6.282,5.964,2.35,2.689,2.75,2.861,3.034
"2023-06-22 22:45:00",2518,-6.284,5.942,2.336,2.692,2.756,2.863,3.029
"2023-06-22 23:00:00",2519,-6.287,5.928,2.341,2.695,2.758,2.874,3.04
"2023-06-22 23:15:00",2520,-6.522,5.909,2.358,2.714,2.78,2.888,3.048
"2023-06-22 23:30:00",2521,-7.615,5.881,2.38,2.72,2.783,2.891,3.065
"2023-06-22 23:45:00",2522,-7.844,5.881,2.397,2.733,2.802,2.91,3.067
"2023-06-23 00:00:00",2523,-8.05,5.881,2.397,2.725,2.808,2.916,3.07
"2023-06-23 00:15:00",2524,-8.11,5.881,2.408,2.75,2.811,2.918,3.081
"2023-06-23 00:30:00",2525,-8.23,5.848,2.421,2.753,2.819,2.93,3.092
"2023-06-23 00:45:00",2526,-7.924,5.854,2.413,2.75,2.811,2.93,3.098
"2023-06-23 01:00:00",2527,-7.814,5.851,2.408,2.747,2.822,2.938,3.101
"2023-06-23 01:15:00",2528,-7.874,5.831,2.405,2.75,2.827,2.924,3.101
"2023-06-23 01:30:00",2529,-8.19,5.823,2.421,2.753,2.836,2.932,3.106
"2023-06-23 01:45:00",2530,-8.36,5.812,2.422,2.75,2.833,2.935,3.109
"2023-06-23 02:00:00",2531,-8.53,5.771,2.427,2.753,2.838,2.949,3.112
"2023-06-23 02:15:00",2532,-8.63,5.774,2.444,2.778,2.852,2.949,3.134
"2023-06-23 02:30:00",2533,-8.68,5.782,2.449,2.783,2.863,2.966,3.134
"2023-06-23 02:45:00",2534,-8.69,5.782,2.455,2.792,2.866,2.977,3.151
"2023-06-23 03:00:00",2535,-8.61,5.765,2.477,2.797,2.88,2.985,3.159
"2023-06-23 03:15:00",2536,-8.59,5.754,2.46,2.794,2.877,2.99,3.15
"2023-06-23 03:30:00",2537,-8.65,5.76,2.477,2.808,2.888,2.999,3.162
"2023-06-23 03:45:00",2538,-8.64,5.763,2.482,2.814,2.894,3.001,3.164
"2023-06-23 04:00:00",2539,-8.38,5.732,2.491,2.814,2.891,2.999,3.17
"2023-06-23 04:15:00",2540,-7.546,5.716,2.468,2.8,2.877,2.979,3.159
"2023-06-23 04:30:00",2541,-7.284,5.716,2.469,2.786,2.863,2.982,3.145
"2023-06-23 04:45:00",2542,-7.254,5.716,2.463,2.797,2.866,2.974,3.151
"2023-06-23 05:00:00",2543,-6.992,5.705,2.466,2.792,2.866,2.982,3.153
"2023-06-23 05:15:00",2544,-6.878,5.707,2.499,2.811,2.885,2.996,3.167
"2023-06-23 05:30:00",2545,-6.873,5.705,2.521,2.841,2.908,3.012,3.175
"2023-06-23 05:45:00",2546,-6.773,5.716,2.576,2.863,2.932,3.032,3.192
"2023-06-23 06:00:00",2547,-6.5,5.733,2.587,2.888,2.944,3.062,3.214
"2023-06-23 06:15:00",2548,-6.542,5.741,2.552,2.855,2.924,3.035,3.192
"2023-06-23 06:30:00",2549,-6.506,5.76,2.521,2.836,2.91,3.024,3.181
"2023-06-23 06:45:00",2550,-6.406,5.771,2.493,2.819,2.899,3.01,3.176
"2023-06-23 07:00:00",2551,-6.072,5.763,2.502,2.825,2.905,3.018,3.184
"2023-06-23 07:15:00",2552,-5.948,5.779,2.485,2.825,2.899,3.015,3.184
"2023-06-23 07:30:00",2553,-6.68,6.633,2.596,2.968,2.96,3.137,3.142
"2023-06-23 07:45:00",2554,-6.842,6.671,2.598,2.88,2.949,3.029,3.278
"2023-06-23 08:00:00",2555,-6.823,8.63,2.739,2.935,3.145,3.156,3.352
"2023-06-23 08:15:00",2556,-6.859,11.08,2.767,3.115,3.148,3.231,3.347
"2023-06-23 08:30:00",2557,-6.873,6.42,2.681,2.982,3.093,3.167,3.371
"2023-06-23 08:45:00",2558,-6.848,6.359,2.789,3.106,3.175,3.28,3.468
"2023-06-23 09:00:00",2559,-6.889,6.597,2.819,3.109,3.184,3.286,3.449
"2023-06-23 09:15:00",2560,-6.92,6.735,2.75,3.09,3.178,3.28,3.449
"2023-06-23 09:30:00",2561,-6.9,6.704,2.789,3.123,3.22,3.33,3.496
"2023-06-23 09:45:00",2562,-6.95,6.696,2.839,3.17,3.269,3.371,3.534
"2023-06-23 10:00:00",2563,-6.98,6.751,2.913,3.233,3.319,3.427,3.589
"2023-06-23 10:15:00",2564,-7.082,6.745,3.004,3.31,3.388,3.495,3.664
"2023-06-23 10:30:00",2565,-7.64,6.74,3.123,3.41,3.479,3.584,3.747
"2023-06-23 10:45:00",2566,-8.48,6.764,3.291,3.54,3.595,3.697,3.86
"2023-06-23 11:00:00",2567,-8.78,6.762,3.501,3.702,3.749,3.672,4.023
"2023-06-23 11:15:00",2568,-8.68,6.781,3.686,3.868,3.879,3.959,4.119
"2023-06-23 11:30:00",2569,-8.47,6.797,3.818,3.967,3.981,4.05,4.196
"2023-06-23 11:45:00",2570,-8.45,6.863,3.832,4.003,4,4.047,4.232
"2023-06-23 12:00:00",2571,-8.46,6.918,3.528,3.74,3.768,3.826,3.961
"2023-06-23 12:15:00",2572,-8.46,6.956,3.191,3.481,3.506,3.426,3.74
"2023-06-23 12:30:00",2573,-8.5,6.998,3.089,3.415,3.434,3.509,3.66
"2023-06-23 12:45:00",2574,-8.41,7.056,3.533,3.729,3.718,3.79,3.934
"2023-06-23 13:00:00",2575,-8.44,7.094,4.408,4.458,4.362,4.378,4.511
"2023-06-23 13:15:00",2576,-8.46,7.119,3.172,3.746,3.625,3.63,3.738
"2023-06-23 13:30:00",2577,-8.63,8.11,2.283,3.164,3.067,3.067,3.205
"2023-06-23 13:45:00",2578,-8.62,8.14,2.131,2.978,2.898,2.923,3.053
"2023-06-23 14:00:00",2579,-8.71,8.17,2.277,2.97,2.893,2.923,3.067
"2023-06-23 14:15:00",2580,-8.75,8.27,2.449,3.045,2.962,2.995,3.125
"2023-06-23 14:30:00",2581,-8.74,8.3,2.449,3.042,2.962,2.992,3.128
"2023-06-23 14:45:00",2582,-8.76,8.25,2.377,2.987,2.899,2.948,3.081
"2023-06-23 15:00:00",2583,-8.81,8.24,2.313,2.937,2.863,2.901,3.042
"2023-06-23 15:15:00",2584,-8.89,8.24,2.311,2.907,2.832,2.885,3.026
"2023-06-23 15:30:00",2585,-8.92,8.23,2.313,2.89,2.813,2.871,3.023
"2023-06-23 15:45:00",2586,-8.89,8.22,2.377,2.904,2.841,2.885,3.039
"2023-06-23 16:00:00",2587,-8.92,8.22,2.471,2.945,2.885,2.937,3.095
"2023-06-23 16:15:00",2588,-8.97,8.19,2.647,3.056,2.998,3.061,3.202
"2023-06-23 16:30:00",2589,-9,8.19,2.653,3.114,3.028,3.078,3.227
"2023-06-23 16:45:00",2590,-9.04,8.2,2.471,3.039,2.956,2.984,3.13
"2023-06-23 17:00:00",2591,-9.05,8.19,2.186,2.849,2.78,2.824,2.981
"2023-06-23 17:15:00",2592,-9.07,8.17,2.065,2.749,2.686,2.581,2.921
"2023-06-23 17:30:00",2593,-9.05,8.1,2.029,2.708,2.642,2.691,2.841
"2023-06-23 17:45:00",2594,-8.92,8.09,2.068,2.686,2.625,2.68,2.818
"2023-06-23 18:00:00",2595,-8.83,8.05,2.095,2.664,2.62,2.675,2.818
"2023-06-23 18:15:00",2596,-8.72,8.01,2.128,2.658,2.622,2.686,2.816
"2023-06-23 18:30:00",2597,-8.55,7.975,2.17,2.672,2.642,2.697,2.829
"2023-06-23 18:45:00",2598,-8.44,7.917,2.178,2.661,2.628,2.686,2.829
"2023-06-23 19:00:00",2599,-8.34,7.859,2.2,2.653,2.625,2.675,2.827
"2023-06-23 19:15:00",2600,-8.23,7.831,2.203,2.642,2.611,2.672,2.816
"2023-06-23 19:30:00",2601,-8.1,7.765,2.214,2.636,2.609,2.678,2.818
"2023-06-23 19:45:00",2602,-7.981,7.688,2.211,2.634,2.609,2.675,2.818
"2023-06-23 20:00:00",2603,-7.845,7.608,2.219,2.625,2.603,2.672,2.821
"2023-06-23 20:15:00",2604,-7.716,7.578,2.228,2.628,2.609,2.683,2.832
"2023-06-23 20:30:00",2605,-7.705,7.529,2.233,2.628,2.612,2.684,2.833
"2023-06-23 20:45:00",2606,-7.722,7.504,2.245,2.628,2.626,2.697,2.844
"2023-06-23 21:00:00",2607,-7.739,7.468,2.247,2.623,2.626,2.695,2.849
"2023-06-23 21:15:00",2608,-7.686,7.421,2.253,2.626,2.62,2.708,2.855
"2023-06-23 21:30:00",2609,-7.711,7.41,2.253,2.623,2.623,2.697,2.86
"2023-06-23 21:45:00",2610,-7.772,7.372,2.25,2.623,2.634,2.708,2.866
"2023-06-23 22:00:00",2611,-7.709,7.336,2.253,2.609,2.628,2.717,2.869
"2023-06-23 22:15:00",2612,-7.78,7.327,2.247,2.623,2.634,2.714,2.874
"2023-06-23 22:30:00",2613,-7.631,7.3,2.258,2.626,2.642,2.725,2.882
"2023-06-23 22:45:00",2614,-7.684,7.281,2.267,2.623,2.645,2.739,2.905
"2023-06-23 23:00:00",2615,-7.48,7.234,2.275,2.629,2.656,2.733,2.896
"2023-06-23 23:15:00",2616,-7.289,7.231,2.272,2.629,2.653,2.747,2.899
"2023-06-23 23:30:00",2617,-7.24,7.209,2.283,2.631,2.659,2.761,2.907
"2023-06-23 23:45:00",2618,-7.135,7.195,2.286,2.64,2.662,2.753,2.913
"2023-06-24 00:00:00",2619,-7.319,7.173,2.303,2.637,2.689,2.778,2.927
"2023-06-24 00:15:00",2620,-7.275,7.154,2.322,2.662,2.692,2.797,2.96
"2023-06-24 00:30:00",2621,-7.159,7.135,2.328,2.675,2.709,2.802,2.968
"2023-06-24 00:45:00",2622,-7.345,7.115,2.341,2.676,2.722,2.825,2.985
"2023-06-24 01:00:00",2623,-7.281,7.115,2.347,2.681,2.725,2.825,2.985
"2023-06-24 01:15:00",2624,-7.287,7.088,2.333,2.681,2.714,2.814,2.985
"2023-06-24 01:30:00",2625,-7.403,7.074,2.339,2.673,2.722,2.822,2.99
"2023-06-24 01:45:00",2626,-7.359,7.063,2.328,2.665,2.7,2.811,2.977
"2023-06-24 02:00:00",2627,-7.309,7.102,2.306,2.659,2.7,2.8,2.966
"2023-06-24 02:15:00",2628,-7.414,7.129,2.317,2.651,2.703,2.803,2.966
"2023-06-24 02:30:00",2629,-7.43,7.124,2.306,2.654,2.706,2.808,2.957
"2023-06-24 02:45:00",2630,-7.422,7.113,2.308,2.656,2.714,2.811,2.968
"2023-06-24 03:00:00",2631,-7.389,7.105,2.308,2.656,2.703,2.808,2.968
"2023-06-24 03:15:00",2632,-7.37,7.08,2.311,2.67,2.717,2.814,2.979
"2023-06-24 03:30:00",2633,-7.445,7.077,2.317,2.667,2.72,2.822,2.993
"2023-06-24 03:45:00",2634,-7.469,7.072,2.311,2.667,2.72,2.825,2.993
"2023-06-24 04:00:00",2635,-7.497,7.077,2.317,2.662,2.717,2.828,2.993
"2023-06-24 04:15:00",2636,-7.505,7.077,2.325,2.67,2.725,2.828,2.999
"2023-06-24 04:30:00",2637,-7.522,7.083,2.32,2.67,2.728,2.822,2.999
"2023-06-24 04:45:00",2638,-7.624,7.086,2.328,2.673,2.731,2.839,3.01
"2023-06-24 05:00:00",2639,-7.599,7.088,2.317,2.67,2.723,2.836,3.007
"2023-06-24 05:15:00",2640,-7.61,7.086,2.317,2.676,2.725,2.836,3.007
"2023-06-24 05:30:00",2641,-7.583,7.086,2.314,2.665,2.739,2.841,3.01
"2023-06-24 05:45:00",2642,-7.572,7.08,2.317,2.667,2.736,2.844,3.015
"2023-06-24 06:00:00",2643,-7.574,7.091,2.317,2.676,2.745,2.861,3.029
"2023-06-24 06:15:00",2644,-7.555,7.113,2.297,2.659,2.734,2.841,3.01
"2023-06-24 06:30:00",2645,-7.558,7.155,2.281,2.651,2.725,2.833,2.999
"2023-06-24 06:45:00",2646,-7.569,7.196,2.273,2.643,2.725,2.828,3.01
"2023-06-24 07:00:00",2647,-7.544,7.238,2.278,2.648,2.725,2.841,3.013
"2023-06-24 07:15:00",2648,-7.514,7.298,2.295,2.662,2.742,2.864,3.029
"2023-06-24 07:30:00",2649,-7.486,7.34,2.3,2.662,2.737,2.85,3.026
"2023-06-24 07:45:00",2650,-7.566,7.475,2.295,2.656,2.745,2.866,3.131
"2023-06-24 08:00:00",2651,-7.599,7.533,2.284,2.67,2.759,2.877,3.054
"2023-06-24 08:15:00",2652,-7.61,7.572,2.297,2.69,2.772,2.891,3.065
"2023-06-24 08:30:00",2653,-7.591,7.585,2.325,2.717,2.814,2.93,3.101
"2023-06-24 08:45:00",2654,-7.566,7.597,2.391,2.767,2.866,2.985,3.162
"2023-06-24 09:00:00",2655,-7.536,7.682,2.485,2.855,2.944,3.06,3.231
"2023-06-24 09:15:00",2656,-7.511,7.892,2.579,2.933,3.026,3.12,3.294
"2023-06-24 09:30:00",2657,-7.483,8.03,2.69,3.026,3.104,3.203,3.377
"2023-06-24 09:45:00",2658,-7.469,8.03,2.797,3.118,3.195,3.3,3.452
"2023-06-24 10:00:00",2659,-7.5,8.1,2.932,3.233,3.291,3.394,3.557
"2023-06-24 10:15:00",2660,-7.626,8.13,3.079,3.358,3.394,3.496,3.65
"2023-06-24 10:30:00",2661,-7.938,8.18,3.231,3.473,3.509,3.601,3.755
"2023-06-24 10:45:00",2662,-8.38,8.23,3.421,3.625,3.642,3.722,3.89
"2023-06-24 11:00:00",2663,-9.15,8.27,3.581,3.755,3.755,3.813,3.97
"2023-06-24 11:15:00",2664,-9.85,8.33,3.672,3.849,3.821,3.868,4.028
"2023-06-24 11:30:00",2665,-10.07,8.4,3.802,3.964,3.934,3.981,4.119
"2023-06-24 11:45:00",2666,-10.11,8.44,3.823,4.019,3.928,3.972,4.122
"2023-06-24 12:00:00",2667,-10.14,8.56,3.282,3.636,3.569,3.724,3.729
"2023-06-24 12:15:00",2668,-10.13,8.41,2.752,3.257,3.227,3.263,3.398
"2023-06-24 12:30:00",2669,-10.03,8.41,2.703,3.186,3.166,3.216,3.382
"2023-06-24 12:45:00",2670,-9.84,3.221,3.244,3.542,3.481,3.525,3.658
"2023-06-24 13:00:00",2671,-9.69,0.933,3.804,4.077,3.934,3.923,4.036
"2023-06-24 13:15:00",2672,-9.58,0.98,2.305,3.39,3.266,3.235,3.326
"2023-06-24 13:30:00",2673,-9.52,1.063,1.397,2.882,2.835,2.81,2.89
"2023-06-24 13:45:00",2674,-9.45,1.11,1.289,2.732,2.686,2.663,2.746
"2023-06-24 14:00:00",2675,-9.41,1.192,1.452,2.732,2.658,2.622,2.727
"2023-06-24 14:15:00",2676,-9.36,1.289,1.623,2.777,2.683,2.658,2.741
"2023-06-24 14:30:00",2677,-9.35,1.399,1.618,2.752,2.672,2.642,2.73
"2023-06-24 14:45:00",2678,-9.22,1.477,1.538,2.705,2.479,2.617,2.708
"2023-06-24 15:00:00",2679,-9.24,1.554,1.587,2.658,2.581,2.553,2.653
"2023-06-24 15:15:00",2680,-9.39,1.618,1.568,2.65,2.559,2.54,2.639
"2023-06-24 15:30:00",2681,-9.47,1.7,1.629,2.645,2.548,2.537,2.639
"2023-06-24 15:45:00",2682,-9.48,1.852,1.695,2.65,2.548,2.54,2.645
"2023-06-24 16:00:00",2683,-9.43,2.07,1.789,2.691,2.584,2.573,2.68
"2023-06-24 16:15:00",2684,-9.42,2.148,1.916,2.774,2.661,2.639,2.747
"2023-06-24 16:30:00",2685,-9.43,1.883,1.819,2.772,2.658,2.631,2.727
"2023-06-24 16:45:00",2686,-9.44,2.048,1.571,2.686,2.592,2.545,2.65
"2023-06-24 17:00:00",2687,-9.41,2.004,1.339,2.556,2.484,2.457,2.556
"2023-06-24 17:15:00",2688,-9.4,1.916,1.253,2.495,2.424,2.393,2.49
"2023-06-24 17:30:00",2689,-9.39,2.037,1.286,2.476,2.404,2.371,2.457
"2023-06-24 17:45:00",2690,-9.37,1.852,1.375,2.471,2.38,2.36,2.449
"2023-06-24 18:00:00",2691,-9.32,1.869,1.46,2.471,2.366,2.36,2.462
"2023-06-24 18:15:00",2692,-9.25,1.665,1.48,2.451,2.355,2.349,2.44
"2023-06-24 18:30:00",2693,-9.21,1.607,1.518,2.462,2.368,2.355,2.462
"2023-06-24 18:45:00",2694,-9.13,1.546,1.518,2.426,2.335,2.341,2.438
"2023-06-24 19:00:00",2695,-8.89,1.571,1.571,2.421,2.338,2.327,2.429
"2023-06-24 19:15:00",2696,-8.51,1.609,1.587,2.399,2.322,2.316,2.429
"2023-06-24 19:30:00",2697,-8.18,1.604,1.587,2.385,2.302,2.297,2.41
"2023-06-24 19:45:00",2698,-8.16,1.518,1.604,2.366,2.289,2.289,2.399
"2023-06-24 20:00:00",2699,-8.18,1.474,1.626,2.341,2.269,2.283,2.388
"2023-06-24 20:15:00",2700,-8.2,1.482,1.67,2.333,2.253,2.269,2.396
"2023-06-24 20:30:00",2701,-8.2,1.416,1.706,2.338,2.269,2.286,2.405
"2023-06-24 20:45:00",2702,-8.19,1.444,1.748,2.336,2.267,2.308,2.424
"2023-06-24 21:00:00",2703,-8.19,1.491,1.784,2.344,2.281,2.311,2.441
"2023-06-24 21:15:00",2704,-8.16,1.552,1.8,2.361,2.292,2.333,2.457
"2023-06-24 21:30:00",2705,-8.17,1.51,1.822,2.355,2.305,2.355,2.471
"2023-06-24 21:45:00",2706,-8.16,1.292,1.831,2.355,2.305,2.352,2.471
"2023-06-24 22:00:00",2707,-8.18,1.298,1.833,2.363,2.303,2.35,2.482
"2023-06-24 22:15:00",2708,-8.17,1.32,1.842,2.358,2.305,2.358,2.493
"2023-06-24 22:30:00",2709,-8.18,1.312,1.866,2.363,2.317,2.372,2.507
"2023-06-24 22:45:00",2710,-8.22,1.345,1.872,2.369,2.33,2.375,2.518
"2023-06-24 23:00:00",2711,-8.25,1.419,1.875,2.361,2.317,2.372,2.513
"2023-06-24 23:15:00",2712,-8.26,1.3,1.883,2.372,2.336,2.377,2.524
"2023-06-24 23:30:00",2713,-8.28,1.251,1.9,2.375,2.341,2.397,2.532
"2023-06-24 23:45:00",2714,-8.31,1.317,1.9,2.375,2.35,2.394,2.538
"2023-06-25 00:00:00",2715,-8.33,1.389,1.922,2.38,2.358,2.408,2.527
"2023-06-25 00:15:00",2716,-8.39,1.32,1.925,2.383,2.358,2.411,2.563
"2023-06-25 00:30:00",2717,-8.38,1.317,1.927,2.391,2.364,2.422,2.557
"2023-06-25 00:45:00",2718,-8.39,1.328,1.93,2.391,2.369,2.424,2.568
"2023-06-25 01:00:00",2719,-8.39,1.325,1.952,2.394,2.369,2.433,2.579
"2023-06-25 01:15:00",2720,-8.36,1.27,1.955,2.399,2.369,2.444,2.593
"2023-06-25 01:30:00",2721,-8.37,1.107,1.966,2.405,2.383,2.449,2.596
"2023-06-25 01:45:00",2722,-8.37,0.961,1.969,2.405,2.386,2.452,2.598
"2023-06-25 02:00:00",2723,-8.4,0.953,1.972,2.402,2.386,2.46,2.596
"2023-06-25 02:15:00",2724,-8.41,0.966,1.966,2.402,2.383,2.455,2.601
"2023-06-25 02:30:00",2725,-8.41,0.972,1.966,2.397,2.386,2.46,2.601
"2023-06-25 02:45:00",2726,-8.42,0.969,1.963,2.402,2.383,2.455,2.598
"2023-06-25 03:00:00",2727,-8.41,0.972,1.985,2.411,2.394,2.463,2.604
"2023-06-25 03:15:00",2728,-8.44,0.966,1.977,2.416,2.402,2.471,2.615
"2023-06-25 03:30:00",2729,-8.46,0.972,1.983,2.413,2.402,2.477,2.623
"2023-06-25 03:45:00",2730,-8.48,0.975,1.996,2.419,2.405,2.485,2.623
"2023-06-25 04:00:00",2731,-8.49,0.983,1.991,2.424,2.411,2.482,2.629
"2023-06-25 04:15:00",2732,-8.48,1.019,1.994,2.413,2.411,2.48,2.634
"2023-06-25 04:30:00",2733,-8.49,1.094,2.005,2.424,2.419,2.494,2.651
"2023-06-25 04:45:00",2734,-8.47,-0.552,2.016,2.424,2.422,2.494,2.654
"2023-06-25 05:00:00",2735,-8.41,-3.882,2.021,2.43,2.444,2.516,2.667
"2023-06-25 05:15:00",2736,-8.37,-3.888,2.016,2.433,2.438,2.51,2.665
"2023-06-25 05:30:00",2737,-8.23,-3.888,2.027,2.436,2.447,2.513,2.673
"2023-06-25 05:45:00",2738,-8.05,-3.905,2.032,2.438,2.449,2.532,2.673
"2023-06-25 06:00:00",2739,-8.05,-3.896,2.041,2.438,2.444,2.518,2.687
"2023-06-25 06:15:00",2740,-8.05,-3.896,2.021,2.438,2.447,2.521,2.667
"2023-06-25 06:30:00",2741,-8.06,-3.789,2.005,2.419,2.441,2.527,2.687
"2023-06-25 06:45:00",2742,-8.08,-3.764,2.005,2.422,2.444,2.532,2.681
"2023-06-25 07:00:00",2743,-8.09,-3.747,2.027,2.43,2.452,2.546,2.698
"2023-06-25 07:15:00",2744,-8.09,-3.728,2.043,2.449,2.466,2.549,2.714
"2023-06-25 07:30:00",2745,-8.09,-3.673,2.06,2.463,2.482,2.571,2.731
"2023-06-25 07:45:00",2746,-8.05,-3.568,2.03,2.449,2.488,2.574,2.742
"2023-06-25 08:00:00",2747,-7.964,-3.543,2.043,2.463,2.507,2.601,2.761
"2023-06-25 08:15:00",2748,-7.925,-3.543,2.074,2.482,2.527,2.623,2.789
"2023-06-25 08:30:00",2749,-7.889,-3.524,2.124,2.524,2.568,2.659,2.85
"2023-06-25 08:45:00",2750,-7.853,-3.507,2.162,2.579,2.612,2.701,2.864
"2023-06-25 09:00:00",2751,-7.82,-3.493,2.253,2.634,2.662,2.761,2.924
"2023-06-25 09:15:00",2752,-7.795,-3.454,2.344,2.712,2.731,2.83,2.985
"2023-06-25 09:30:00",2753,-7.776,-3.408,2.422,2.775,2.803,2.88,3.04
"2023-06-25 09:45:00",2754,-7.754,-3.377,2.496,2.855,2.869,2.944,3.104
"2023-06-25 10:00:00",2755,-7.729,-3.369,2.607,2.943,2.941,3.018,3.17
"2023-06-25 10:15:00",2756,-7.695,-3.352,2.725,3.037,3.037,3.098,3.244
"2023-06-25 10:30:00",2757,-7.634,-3.338,2.847,3.142,3.115,3.173,3.322
"2023-06-25 10:45:00",2758,-7.584,-3.308,2.985,3.252,3.208,3.266,3.404
"2023-06-25 11:00:00",2759,-7.502,-3.266,3.092,3.349,3.286,3.33,3.465
"2023-06-25 11:15:00",2760,-7.51,-3.178,3.156,3.429,3.341,3.371,3.52
"2023-06-25 11:30:00",2761,-7.509,-3.028,3.222,3.487,3.382,3.393,3.547
"2023-06-25 11:45:00",2762,-7.503,-2.882,3.122,3.492,3.368,3.34,3.453
"2023-06-25 12:00:00",2763,-7.503,-2.708,2.44,3.128,3.003,2.998,3.106
